[1084.5599860152563, 640.1280249715752, 453.05891809769656, 453.05891809769656, 343.0843572876414, 343.0843572876414, 309.31196931225094, 309.31196931225094, 275.93083139576873, 226.2936095867688, 204.8654580496066, 196.73114583365134, 136.7978999677067, 136.7978999677067, 136.57973832538693, 126.35889841536645, 87.2479845899226, 87.2479845899226, 87.2479845899226, 74.88918314941598, 64.18840883136893, 52.2128361088562, 51.56532042945388, 51.56532042945388, 51.56532042945388, 38.0205352880334, 37.21354540047838, 28.857804414047337, 19.67223160391568, 19.67223160391568, 19.67223160391568, 15.38157012891067, 15.38157012891067, 15.38157012891067, 14.368908199296682, 12.363566101344443, 11.50346952729422, 11.470352133675624, 7.43079906241857, 6.738206297880681, 6.738206297880681, 6.738206297880681, 6.738206297880681, 6.738206297880681, 6.738206297880681, 5.096591368437387, 4.5761858230124135, 4.5761858230124135, 4.5761858230124135, 4.388957078151528, 3.902156722046249, 3.902156722046249, 3.902156722046249, 3.8232913457086615, 3.6481648367606074, 3.3375564204787502, 3.26885878910857, 3.26885878910857, 2.586390410447079, 2.547494533302804, 2.547494533302804, 2.547494533302804, 2.547494533302804, 2.2760677108319007, 2.0259382599819493, 1.9198668147884956, 1.7260847280179847, 1.6932281908344136, 1.5421349874583756, 1.5421349874583756, 1.5421349874583756, 1.4225053739025855, 1.4225053739025855, 1.284225714991088, 1.2160656745970002, 1.0528331690881203, 0.921550773050662, 0.921550773050662, 0.921550773050662, 0.7855018245796866, 0.699028375003433, 0.699028375003433, 0.6387936983335232, 0.6387936983335232, 0.5908141735864776, 0.5908141735864776, 0.5908141735864776, 0.5908141735864776, 0.5220501799685315, 0.5220501799685315, 0.460153045851322, 0.460153045851322, 0.460153045851322, 0.460153045851322, 0.460153045851322, 0.45431005981084455, 0.3965530720907209, 0.3965530720907209, 0.34877712256902765, 0.31372864868873634, 0.31372864868873634, 0.2719192180520611, 0.2719192180520611, 0.2571124359356947, 0.2571124359356947, 0.2571124359356947, 0.2571124359356947, 0.2537536154746559, 0.2535439040222323, 0.2393557897540337, 0.23824532305225557, 0.22635186984629896, 0.21493318932743893, 0.21493318932743893, 0.20548992301463748, 0.1966537718188925, 0.19585374334485472, 0.1787109378162897, 0.1787109378162897, 0.17417079993446943, 0.15508695301932, 0.15492542035967305, 0.14609801143149717, 0.10931626370743658, 0.10931626370743658, 0.10511183016322355, 0.10136902685985662, 0.10136902685985662, 0.10136902685985662, 0.10016207312740133, 0.09450961382253384, 0.09450961382253384, 0.09051506483987096, 0.0902506435636503, 0.08039216870814844, 0.07987772401632105, 0.07926895383485424, 0.0732520347915136, 0.0732520347915136, 0.07013922661063912, 0.0671711522410477, 0.06593671023456589, 0.05964090738773783, 0.05964090738773783, 0.05962614502519288, 0.05624621492257823, 0.05624621492257823, 0.05513181586300201, 0.05434144174865793, 0.05434144174865793, 0.05393431256142359, 0.0512182045681811, 0.045766972473505266, 0.04548432464133461, 0.04548432464133461, 0.045114301665127206, 0.044781608626088765, 0.043665816007023184, 0.04164014942858405, 0.039970724294964566, 0.03886503566236554, 0.03730624796624556, 0.03672283721436131, 0.0367084201357911, 0.03372571854077607, 0.03296093201916754, 0.03293183529968908, 0.031679043159245385, 0.03138514170795898, 0.029695735475281076, 0.028693143827158568, 0.026983886045578855, 0.01922297717393669, 0.018615508052863394, 0.017906143313720795, 0.016826025799088564, 0.016359000663809273, 0.014910881116172994, 0.014369032017044857, 0.01377894661409894, 0.013358653167423408, 0.013195403412657927, 0.012657537128300938, 0.01157769419329127, 0.011395799015951906, 0.011395799015951906, 0.011354289930884427, 0.011349714492858121, 0.0110707933438741, 0.011305552132020068, 0.01092214500020746, 0.01061125720810869, 0.010621255501551685, 0.010394908588540705, 0.010206609743439173, 0.01006677153380683, 0.009994896773226306, 0.010002642281193951, 0.009703028261289494, 0.010010930711530905, 0.01003457932601236, 0.009442118388659581, 0.009286449286005518, 0.008956844936737615, 0.009170266122447302, 0.00915347661143897, 0.009038756644284461, 0.008612407444396935, 0.008410876699040922, 0.008598638722057489, 0.008787362625581182, 0.00837995273454373, 0.008348999330074278, 0.008236932104940796, 0.008506665003496233, 0.008572671349417863, 0.008295004843933985, 0.008105521875247691, 0.008203184958462046, 0.008159851460391403, 0.008117056969388123, 0.008027191192970634, 0.007928140113785703, 0.008266670965926058, 0.008165460663594122, 0.008097193534921086, 0.008110024899219657, 0.007853872490692613, 0.00801713488665354, 0.007953761939257366, 0.007827468981868408, 0.0077927457567814875, 0.007797073885241958, 0.007815529424489764, 0.007697727322532379, 0.007700669029865881, 0.007683417066984095, 0.007493868149591865, 0.007506204447514015, 0.007453187445644345, 0.007276990123406427, 0.0071712281329265794, 0.0069671751983272235, 0.0068080820145389135, 0.006511482825482394, 0.006458545348890762, 0.006421051801264955, 0.006874584746987314, 0.006537459401529969, 0.00627670230437306, 0.006419371092044997, 0.006360668601431468, 0.0061856572171669335, 0.006200670823384661, 0.006283364247499438, 0.006198265559039099, 0.0057989945926217035, 0.005822603786613856, 0.005831203509035683, 0.004630971765158558, 0.004932358058725193, 0.004650129492617208, 0.004597136538174074, 0.004805051348269469, 0.004914264391922375, 0.004805926327016433, 0.004781747001157714, 0.004856518024076365, 0.004949867636225747, 0.004815676844567244, 0.004623895911708461, 0.0047498096356672565, 0.004615763473158548, 0.004649123780074969, 0.004642954546773268, 0.004466678649623873, 0.004387121265888908, 0.004430622235614909, 0.004385057574972012, 0.004423524564714108, 0.0043455561052497555, 0.0043453859487077905, 0.004450711594489683, 0.004541658279539339, 0.004601783022515877, 0.004575132481353208, 0.004580648112825971, 0.004172860081819563, 0.0041456997967808116, 0.004283977293121626, 0.004008384780031936, 0.003850533880975507, 0.0038531089995483487, 0.004047019017611514, 0.003868376370649175, 0.003793695067857506, 0.0037749853518815398, 0.003492085395571351, 0.00341924186873675, 0.003278838810313012, 0.0033644747892336707, 0.0034933732146781604, 0.0036359067741292737, 0.0035084604001194295, 0.003617829103005164, 0.0036687007520584615, 0.0036796622462531956, 0.0036848643175389963, 0.003767166853145583, 0.003856230304335656, 0.0040193871602700396, 0.0038667389167996507, 0.0038933245797891183, 0.0037011533314514856, 0.003742626130141576, 0.003645671766357143, 0.003575504804463957, 0.003579342223694899, 0.00346374883915447, 0.003756586623338529, 0.003553292388743452, 0.003611751558984319, 0.003951772862792531, 0.004006704076243355, 0.004143702336882476, 0.004331537431186813, 0.004200437866585072, 0.004199584843602277, 0.004444344781231204, 0.004387860783005098, 0.004733983787136512, 0.0048037695315200045, 0.004708087937016606, 0.004494338384706418, 0.004445002749806596, 0.0040538573819369796, 0.004026652576186935, 0.004199589240751821, 0.004307199790601813, 0.004685878123438731, 0.004832212545750553, 0.004521774082240783, 0.004278477162393337, 0.004210930344790055, 0.003918920904959429, 0.004297023013021262, 0.004103579707257638, 0.003998314874426579, 0.0036767162204802218, 0.0035816106559093215, 0.00345351566491067, 0.0033922673259105334, 0.0034375572936646294, 0.0033415165298702884, 0.003407925300965493, 0.0035264253574737755, 0.003460970047962807, 0.0035457606468508296, 0.0034206858755667134, 0.0033978612792111475, 0.0034838883306734466, 0.0029090000862288115, 0.0031065878436553774, 0.0033234787835006202, 0.0034826286310134062, 0.0037468849015840715, 0.00342262636295489, 0.0033639360101140304, 0.003436564294919484, 0.003332611730800616, 0.003480009458838161, 0.003438073313904998, 0.0029153373143262673, 0.002845248863017879, 0.0031981664328799525, 0.0032018278640756686, 0.0031951334814810874, 0.0032937919122294447, 0.003349853250183249, 0.0034801317231090228, 0.0035950244782837638, 0.0033729216495214636, 0.0034098335900362283, 0.0033584869706846615, 0.0033482747477984417, 0.0033020856208339742, 0.003243477984476518, 0.0031813919343615517, 0.0032872705953663275, 0.00326480648676539, 0.003212180503762219, 0.002941661154483565, 0.0030712002486345947, 0.0029859848348039136, 0.0027286654469454155, 0.0028569159762106143, 0.002786730149280531, 0.002721626969461162, 0.0027614842884809915, 0.0027838832601119715, 0.0027350677839947006, 0.0027419472613236127, 0.0025833591505038376, 0.002589749550040856, 0.002478503427051898, 0.0025021131062388873, 0.0024365230297624264, 0.002518010622313901, 0.0026259716415491644, 0.0026400718700260823, 0.0026360018457447254, 0.0026660828747561652, 0.002619259615261256, 0.0025910504798168895, 0.002664521325543457, 0.0028511980199096075, 0.0029782715206690545, 0.002689282903541833, 0.0027657113394409325, 0.0028409055732365896, 0.002925754179958087, 0.0029410127062219522, 0.0027319999405738247, 0.0029456203282654516, 0.0029337294032611653, 0.0029438516504666674, 0.0028923107046827544, 0.0028500008933400184, 0.0030646404633620965, 0.00305408729188207, 0.00306899864173537, 0.002648738178492663, 0.0027707122369561663, 0.0027767830148640073, 0.0028530019937139228, 0.0029532998710975187, 0.002739438623446846, 0.0026730631661439335, 0.0023693946529569536, 0.002397869762581035, 0.0024463585375182487, 0.0023843103207568123, 0.0023061085648977526, 0.0024486548342891367, 0.0022474940475857904, 0.002303593771011046, 0.002476738770611412, 0.0025026532162559308, 0.0024105261826093743, 0.002535465497186542, 0.0023635725014396285, 0.0022114779157421252, 0.002284276410319669, 0.0020967125493868114, 0.002014887116005931, 0.0019678161470078176, 0.0019859647091861775, 0.0019714207076427202, 0.002000778341045722, 0.0021108685619031075, 0.0021642515282041573, 0.002217294637597329, 0.00227906127182704, 0.0021160382780574926, 0.002119284039531549, 0.0022291656071130985, 0.0022298402565439205, 0.0020822901653877695, 0.0021617659209970936, 0.0020373619334359615, 0.002051793512763412, 0.002084984859350603, 0.0019455263076455585, 0.0019724562737220602, 0.0019863392540577403, 0.002061828839665398, 0.001979038058658666, 0.0020382215577395215, 0.0020427456950255145, 0.0020283250684054207, 0.002006696761036783, 0.0018934964237432871, 0.0018340608628484997, 0.0019874855474573986, 0.001947171562875574, 0.002068194631008438, 0.001986801805602072, 0.0019140541031364975, 0.0019144206756930929, 0.0018464706840780024, 0.0018486659870811265, 0.0018729748962584326, 0.0019323896806649002, 0.0020115227946961526, 0.0020914931904069886, 0.0021022237996321143, 0.001945638660504798, 0.001907805078661635, 0.0018840711673147104, 0.0018909224891430132, 0.0018189480716272993, 0.001935915706041845, 0.0019227728118476138, 0.0019414690627992967, 0.0020147005728034678, 0.0019435139389068223, 0.0018989651178912528, 0.001957026485620906, 0.002043226135534518, 0.0020468996117023854, 0.002011417795631474, 0.0019128930598539323, 0.0019155614607492657, 0.0020451956060892652, 0.001997884863134676, 0.0019271427627958876, 0.0019796031633654326, 0.0019072465996379723, 0.0019006749313708105, 0.0018379340978106698, 0.0019341966789701358, 0.002008769873886628, 0.002016204238338378, 0.002015095299362996, 0.002209981697423865, 0.002198040073314735, 0.0021545693492313754, 0.002139744161075687, 0.00214772026670653, 0.0022629143721038655, 0.002137179792321634, 0.0021302460173277353, 0.0020569888711703148, 0.002031494304665873, 0.0019504283330485472, 0.002054000732273806, 0.0021156193308740426, 0.0020160443073026905, 0.0020406378543258107, 0.002147336044167313, 0.0020141554698194434, 0.0021562873003125862, 0.0019796998690008215, 0.0020885952694561605, 0.002139920725574498, 0.0018478035203394734, 0.001964417911381614, 0.0019900836415331145, 0.0019526219754793961, 0.0019620850428173145, 0.0021053311963761734, 0.002026380720242508, 0.0019319706767492095, 0.0019041428013999526, 0.0018434797882695769, 0.00197139759778686, 0.0019795043514843893, 0.002041829706147612, 0.0020247811835395263, 0.002002733686220399, 0.0020686847630832232, 0.001991506655221558, 0.001958506754778487, 0.0018537531396627203, 0.0018837395170348797, 0.001889842302242586, 0.0019730614905168905, 0.0020675102749739913, 0.002073527841973798, 0.0021626937419870085, 0.0022021915012448426, 0.002088532420564797, 0.002031398794223189, 0.0022778220363886027, 0.0021465285712934587, 0.0020753984402324317, 0.0019231545813598674, 0.0019445766977696918, 0.001980251154270056, 0.001954037505914692, 0.0019960005687585606, 0.0019350888288198662, 0.0020728302341140896, 0.002133152538609658, 0.0021790942580096613, 0.0021002387329707344, 0.0020427537943612344, 0.0019656916581326078, 0.0021099840941618776, 0.002211391030727475, 0.002215208561155027, 0.0023375082101278234, 0.002194247357548867, 0.0021552251618275004, 0.0021499396456869193, 0.0022173856954981423, 0.0022529019127796005, 0.0023015916551336287, 0.002299871619595582, 0.0022662478278316985, 0.0021642503223118026, 0.0021756080900528366, 0.002383681663949416, 0.00221862736259676, 0.002157857982035552, 0.0020674393516059825, 0.0020258903810520482, 0.002092672239603199, 0.002057204654348273, 0.00208237128825931, 0.002042815192417202, 0.0019555523333574976, 0.0019667515420177103, 0.0019975757920504844, 0.0019210395214273408, 0.0018467194946697378, 0.0018954266258791011, 0.0020199215504913986, 0.002155442334313154, 0.002161746603276739, 0.0021136561895274994, 0.0020202612476971213, 0.0020441231831087197, 0.0020598662213660883, 0.0019765287311443226, 0.0020178016844893307, 0.0019972561397171664, 0.0022080023562933196, 0.0024322652536508324, 0.002065601014550826, 0.001969587015581753, 0.0020801231776783145, 0.002108922929865044, 0.002057262564694302, 0.0020474816338191, 0.0019831589359202988, 0.0019223567886151828, 0.001983522677071964, 0.00205867032013886, 0.0018841804149943519, 0.0018455111219242845, 0.0019393768042644415, 0.001973993491087466, 0.0019365249059795197, 0.0020036613582496412, 0.0020331266994387826, 0.0021221803374318663, 0.0021853735857561463, 0.002080410892543964, 0.002232292909498036, 0.0022017893902941447, 0.0023307613023433025, 0.0023606747257371814, 0.002384676232914898, 0.002266489432867488, 0.0022354057562370606, 0.0021815079316711413, 0.002218566458680327, 0.0023332446808953244, 0.0022337895685332885, 0.0023247808995319765, 0.0023187143000166074, 0.0022154832200085416, 0.0021335891881313026, 0.0021612177542169385, 0.002115134326214162, 0.002142431570697897, 0.0023518562511582776, 0.0022913768695305946, 0.002293342594976357, 0.0024576255882080237, 0.0023532262946017258, 0.0021978048502227297, 0.0022118620694939715, 0.0023432261033673584, 0.0022793264409451033, 0.002344285007490157, 0.0024059182616528504, 0.002385856339630422, 0.0023037824518298156, 0.002176730519175799, 0.0020993175467006295, 0.002081014176760895, 0.002100123055394849, 0.0021364035870995836, 0.002518476849779363, 0.0023549139980689874, 0.002310165776818948, 0.0023433629247309818, 0.002276576810896497, 0.0022228545789876003, 0.0021459739727540013, 0.0021604001758207107, 0.0022868923013061623, 0.0021375756524700776, 0.0021431195943891514, 0.0020525638878570985, 0.0020651602629353527, 0.002084519309070825, 0.002017221533912252, 0.002154050048238784, 0.002271905713617085, 0.0021223707614817498, 0.0020287604537973917, 0.0020677344351395215, 0.002045775982334232, 0.002035766601172056, 0.002073471373902882, 0.002105392014781977, 0.00209494921424805, 0.0021078244737524187, 0.002066359885049886, 0.0021498558247316163, 0.0020850000762096792, 0.0021081215964221453, 0.0023451183751612738, 0.0023253621221330004, 0.0022612927828703556, 0.0021487840756595263, 0.0020842112194532133, 0.0021778337892023798, 0.002037710266937099, 0.0021158185203645273, 0.002139991604342755, 0.0021355814594938606, 0.00220718223264541, 0.002089743028130078, 0.0021008065580813678, 0.002257890625743249, 0.002163550873933111, 0.00217643229153284, 0.002267828610245757, 0.0019017524943161378, 0.0019350447559675647, 0.0019474954217498393, 0.0018854386065533086, 0.0018198864893583877, 0.001796026248437812, 0.0018115065664067267, 0.0017325404763887495, 0.0017530733092139513, 0.0017746304416857907, 0.0017891986494247886, 0.0018267596641256725, 0.0018464517289056342, 0.0019110892117452196, 0.0019181105290961321, 0.0019217959494354352, 0.0018696754649834297, 0.0019451426235747092, 0.001881928559836942, 0.0019186721232841964, 0.0019407440115190378, 0.001953993835160696, 0.0018927904309122175, 0.001920057421130349, 0.0017906745791557916, 0.0019004392017486064, 0.001920954354902919, 0.0020366902771772532, 0.0020780260404182297, 0.002022639786981978, 0.0018793179617597015, 0.0019542768614159802, 0.002058562778681554, 0.001948573317645708, 0.0019778660768425857, 0.00194912690527514, 0.001905986135090005, 0.0018953248759313618, 0.0018095504271456778, 0.0018709823634775065, 0.0019545439689777457, 0.002109932982109143, 0.0020614253257605973, 0.002108161049787518, 0.002019389715192129, 0.0018994231726722247, 0.0019276982302680928, 0.0019652997190657295, 0.0019293630715483921, 0.001866272416889486, 0.0018789141105521982, 0.0017097142133342773, 0.0017434194320365204, 0.0016678559371693454, 0.001711541639759307, 0.0018464794511383338, 0.0017483810008159571, 0.0017152848869960164, 0.001712202050972058, 0.0017063768094436195, 0.001719936969375833, 0.001661750419976963, 0.0016753527898363417, 0.0016696968355199582, 0.0017238163861488637, 0.0016778462541152954, 0.0017522673352162537, 0.0016444412075172176, 0.0016810898896355401, 0.0018155160892802016, 0.001754424021755682, 0.0017303426967245142, 0.0016278852762853103, 0.0016708290405478199, 0.0016539247108845977, 0.0015436054950833066, 0.001691965126840401, 0.0017154518516798432, 0.001679918992762843, 0.0017916979504631902, 0.0019402207118842292, 0.001911905132845552, 0.0019521889679699944, 0.0021166602149309066, 0.0020655149276900928, 0.002060703031743235, 0.0020193173995171946, 0.002062843735770055, 0.002029137504045802, 0.001955163795802787, 0.0019451174801820756, 0.0019822625380912337, 0.001866179910073747, 0.0018605579567875954, 0.0019196441136422877, 0.0018988659683898993, 0.0018582028748568011, 0.001876352694063615, 0.0018521731468819937, 0.0018089407977891717, 0.001812508873181741, 0.001830345616605952, 0.0018791281380179832, 0.001919529278070638, 0.0019257430482139005, 0.0019357473643560738, 0.0018604711453984258, 0.0018139014980889606, 0.00182808557603693, 0.0017306196398703668, 0.0018570049103877205, 0.0019823594516906458, 0.0018679713567830037, 0.0019357405060415423, 0.0019141124735967895, 0.002053920418648474, 0.0020408929793970377, 0.0020557962211094753, 0.0021324988826144516, 0.0019565495802920975, 0.0021511574923187803, 0.00202754496835, 0.0020375462321210124, 0.0020174241304126176, 0.0019421537529383287, 0.0019632401008774633, 0.0020414007976820555, 0.00219239966282805, 0.002195677826990925, 0.0022001135621236424, 0.0021341771428241793, 0.002174079635099933, 0.002120284192251138, 0.002019610211516068, 0.0020046177044078404, 0.002067583354664959, 0.002130876071996258, 0.002041571215409278, 0.001981690373899603, 0.0020273752143819598, 0.002061071760333814, 0.0019166791963642115, 0.0020014870178644366, 0.0018111123206250707, 0.001861838167244987, 0.0019490991729868574, 0.0018702305617325197, 0.0021052130254624276, 0.002039531797528278, 0.0021317166476416604, 0.001887715651450582, 0.0018268988500589355, 0.0018558934415353443, 0.0018161707379154462, 0.0017827170597050463, 0.0018606632913265202, 0.0018064425469765193, 0.001752294068164677, 0.0016701763343145684, 0.0016114419220575142, 0.0015514930610409949, 0.0015940727770897213, 0.001630394197499725, 0.001681849507621546, 0.0018883020461491298, 0.0019031343390551252, 0.0019785762747243896, 0.00193353181516893, 0.0019153638732701934, 0.0020387825783554016, 0.0019447879743983375, 0.001910160219276522, 0.0018752909195921443, 0.0018205829491594848, 0.001814453338836587, 0.0018861168526585097, 0.002009088969357302, 0.0019234158361469446, 0.0018200096570985772, 0.001826986028515084, 0.0018081983658526394, 0.0018807154280561056, 0.0019409369700391066, 0.0018566696190530456, 0.002025394911429536, 0.0018968696680897088, 0.0018121458417270989, 0.001700968144265725, 0.0017664874389031735, 0.0018325639362055356, 0.0017098136627923305, 0.001718055411625274, 0.001791630475196393, 0.0017649389751924587, 0.001888238835294605, 0.0017608038021246994, 0.0016803878533764593, 0.0016336692827943677, 0.0016502554716532826, 0.001853712526006805, 0.001960467147168482, 0.0020325179743814273, 0.002041278009838322, 0.001972827965805124, 0.0019971008943680734, 0.0019480995108978319, 0.001921706825781063, 0.002084681760767869, 0.002008710853301989, 0.0020184339422264696, 0.002142680444061766, 0.0022037068778301134, 0.0022091798390624848, 0.002240694058097107, 0.002396811890199246, 0.002486932054032416, 0.0023613495157003075, 0.0021993947691879637, 0.0022923166223221578, 0.0025466084469238804, 0.0025154199252562467, 0.0024046811282079634, 0.002399854098579252, 0.002348888981202691, 0.002443588652317751, 0.002411846380318615, 0.00275724523042151, 0.0028293432709136, 0.0027452972141957335, 0.0026116427624375744, 0.0026566573923069562, 0.002703522307925518, 0.0026292830198150112, 0.0025273059643100837, 0.0024639807673126663, 0.0024816711279788306, 0.002372890313770759, 0.002337477929000331, 0.002440502414832046, 0.002268865347045587, 0.002411544325595184, 0.0022622440196262625, 0.0022704058580064208, 0.00232919121354222, 0.002344451963206092, 0.002348983646015913, 0.0023534070189761267, 0.0021945916527908805, 0.0026114536853516714, 0.0025832975055571795, 0.002751388175380874, 0.0027483312399125197, 0.0030577472654168608, 0.0029577225256966896, 0.0031263782455188474, 0.0030305123418217944, 0.0030815152788630086, 0.0029145696194700157, 0.002872454307702899, 0.0030638992552046843, 0.0030742988662775437, 0.0028988207540363103, 0.0029480988763264117, 0.002538066850125857, 0.0026249384165070717, 0.0025603680243920807, 0.0025185256245155384, 0.0023093996432992626]
